SQUARE_FT,LONGITUDE,LATITUDE,TARGET
1000,29.741039,78.530138,25
1329.787234,31.261414,75.589997,40
1310.125398,22.54111,88.33778,70
1050.119332,26.91868,75.750399,44
1099.00174,19.239813,72.962722,120
741.1851904,19.05444,72.84056,420
1404.180629,12.852041,77.616315,88
576.7012687,19.161955,72.839616,130
1267.197683,31.682414,74.90751,35
576,19.249861,72.963866,72
418.9066536,19.05871,72.89969,120
2591.722686,18.556218,73.811303,320
1129.908619,19.076466,72.999804,91.5
900.2770083,10.794455,79.151794,13
1285.21997,28.9196,76.8972,52
2356.432187,18.558319,73.77588,270
1425.178147,13.035866,80.135164,60
1705.708438,9.930471,76.271273,75
906.6666667,19.18,72.96333,170
1159.885796,12.96991,77.59796,65
1250,27.553339,78.673469,32
1080.139373,23.2257,72.51679,31
926.0484191,18.749,74.3422,70
1000,28.716907,77.124699,70
1150.012778,28.38016,77.369936,45
1263.823065,19.222101,72.988231,120
1342.826244,28.542768,77.365736,74.5
1364.15853,12.863589,77.656426,95
900.0090001,19.239813,72.962722,100
892.0606601,19.175341,72.942634,60
593.8927627,24.69028,78.41889,24.7
1181.553004,19.05871,72.89969,320
1315.053162,30.662283,76.822397,47
1071.080818,19.249861,72.963866,110
905.0546448,20.098413,79.10786,53
1485.009807,30.662283,76.822397,53
1388.888889,30.593562,76.417319,45
1100.352113,22.12947,73.41756,25
1586.914063,19.894104,102.136839,65
1102.236422,10.52,76.21,48.3
1880.141011,19.038205,73.06612,160
1297.989031,19.4559,72.8114,63.9
2046.38472,28.47944,76.971432,120
1699.716714,31.09256,75.51919,72
1250,19.019169,73.014086,140
981.3084112,22.835481,86.221099,21
1095.290252,19.038205,73.06612,120
1050.019091,19.256471,72.868815,110
498.2964225,19.35269,72.864824,23.4
650.0956023,22.66667,75.75,17
645.9770115,12.96991,77.59796,28.1
1060.114742,23.234655,72.651815,85
1120.657452,24.69028,78.41889,120
1570.247934,22.312358,73.145436,38
1527.183873,12.879728,77.650297,100
1045.10451,19.072166,72.986798,76
2556.890821,28.378021,77.063066,200
1365,26.930121,75.790763,81.9
553.0682117,18.48333,74.13333,21
1273.12897,28.431862,77.351104,46.1
1536.09831,26.766594,80.949809,120
659.0038314,18.205923,72.999182,86
1010.10101,28.560719,77.386208,48
610.0422337,18.52361,73.84778,26
1084,24.6902,78.416,81.3
1525.010167,28.535783,77.400502,150
1073.138517,21.56128,74.21238,65
1032.204789,19.038205,73.06612,100
731.7073171,22.056816,73.10999,21.9
1840.168244,22.54111,88.33778,140
1274.078568,23.232556,77.429783,84
2060.641743,12.9958935,77.761394,140
790.3225806,26.724219,88.326357,24.5
1250,27.545136,76.650497,25
606.0173963,31.292091,75.543763,170
1180.080245,28.509982,77.05185,100
1300.091771,24.69028,78.41889,85
1150.306748,26.115994,91.78465,37.5
1529.411765,19.049822,73.067595,130
1150.109062,28.6423,77.3445,58
1267.719258,18.097689,74.735239,110
1820.072803,18.558319,73.77588,140
1100.110011,24.69028,78.41889,60
1373.567412,19.014858,72.8662,320
3539.823009,28.522931,77.357078,220
1250,17.47111,78.50944,60
715.098326,18.452663,73.93104,44
1180.327869,21.244392,81.671075,36
460.0141543,18.205923,72.999182,65
1750.448833,30.6665,76.8625,58.5
1250,16.535675,80.583436,45
454.5454545,9.91966,78.11939,14.7
1156.25,30.662283,76.822397,37
3017.170443,19.1759,72.9522,550
1275.148767,25.112376,75.856488,45
789.4736842,12.91668,77.59196,150
1464.128843,19.283359,72.864964,120
744.7402718,19.05871,72.89969,160
2197.260274,28.874383,77.113251,80.2
1262.980634,19.221571,73.042474,180
2500,28.568966,77.335388,150
1096.057239,19.957301,73.839897,72
900.090009,28.9196,76.8972,40
636.682243,25.427367,81.945121,21.8
1750.164078,28.4729,77.0474,80
2840.909091,28.874383,77.113251,60
1078.705553,22.6581,88.3852,27
1199.563795,21.631476,72.980438,22
1575,30.662283,76.822397,69.3
1020.049244,30.760351,76.7889,58
1904.761905,26.894117,75.830052,100
1125.304136,28.66667,77.41667,37
462.7862595,18.96667,72.83333,87.3
1301.78421,19.035407,73.065449,170
1199.887069,12.928575,77.585721,85
1606.217617,26.109987,91.748271,62
556.0851605,24.69028,78.41889,35
1501.812532,18.475864,73.890009,87
1073.913043,22.682359,88.355021,24.7
1290.322581,24.395822,78.989627,48
1377.593361,30.662283,76.822397,49.8
873.6608792,19.076057,73.097319,47.3
473.8302934,28.394375,77.357227,23.9
1265.130808,24.69028,78.41889,64.8
1431.560401,15.462648,73.804488,130
1721.170396,28.602325,77.401994,130
658.0016247,22.24124,73.200301,16.2
2155.94682,12.9958935,77.761394,180
457.612203,18.637802,73.745912,31.2
1406.110188,13.11389,77.59833,110
1351.849576,18.484943,73.904242,110
1330.555556,22.69995,88.390833,47.9
750.122971,20.75,73.68333,30.5
1215.066829,30.662283,76.822397,30
870.385906,18.595456,73.946088,41.5
1800.110436,30.662283,76.822397,65.2
1380.195795,18.578765,73.890693,86
850.0772798,16.485583,80.662422,22
562.2913372,18.5823,73.983,32
1420.185571,12.901969,74.835337,75
1798.410707,30.664299,76.817624,43
890.0316456,12.984808,80.260671,90
1199.982546,18.96,72.82,550
1200.274348,12.863492,77.74143,35
1250,23.276856,77.394197,29
924.9471459,16.643818,74.171514,35
1000,26.898139,75.749677,38
1263.94052,28.874383,77.113251,34
1170.094839,18.966114,73.148278,95
650.0847937,30.872533,75.881216,11.5
1160.092807,12.96991,77.59796,45
520.1560468,17.4569,78.5335,12
1040.582726,18.96667,72.83333,220
1320.233344,26.900926,75.775927,43
884.8080134,26.900926,75.775927,26.5
1381.079215,19.048979,73.078232,140
1401.206101,12.9155,77.5584,79
609.6551724,11.074387,77.01851,22.1
1075.032909,19.078847,73.107573,49
1680.244399,12.863589,77.656426,99
970.3085581,19.2836,72.8675,100
1555.299539,26.724219,88.326357,67.5
1129.943503,24.69028,78.41889,190
860.0158772,19.1955,72.8728,130
2600.472813,17.342126,82.615288,99
830,13.04394,80.17251,66.4
1200.111638,9.9449,76.2534,43
953.1590414,13.1479,77.4179,35
952.3809524,18.96667,72.83333,160
1944.742489,30.662283,76.822397,72.5
1150,19.05871,72.89969,230
849.0165558,22.494831,88.370567,60
1773.049645,12.86,77.786,110
1300.052002,26.886881,80.99442,75
1500,17.546483,78.480303,57
459.9725974,18.75,73.08,23.5
1218.701529,12.896796,77.5724,110
567.2131148,19.6394,72.7256,17.3
513.3333333,18.347616,73.586463,15.4
550.0550055,16.687388,74.203423,25
1840.225157,28.507373,77.386719,85
1721.875,29.9055,75.2547,55.1
772.0631904,18.96667,72.83333,130
824.0317627,19.255098,72.9815265,110
1388.235294,26.86056,80.91583,47.2
1250,19.12775,72.827595,52
1125.080593,30.74,76.65,34.9
1804.966096,19.12,72.91,370
1050.052503,12.96991,77.59796,60
845.5944529,18.966114,73.148278,100
700,19.2836,72.8675,56
908.832718,9.978538,76.301221,32
1391.035549,26.832353,75.841749,45
972.2222222,23.126218,72.628827,28
777.1428571,19.2361,72.8338,170
1193.00106,18.47372,73.867323,90
990.0990099,12.80009,77.71182,35
397.6514545,22.750413,70.492714,14.9
899.8691099,12.896796,77.5724,55
639.9317406,19.216097,72.821721,45
680.9669731,19.213466,72.835096,100
555.5555556,13.048973,80.248296,100
1173.062998,12.9958935,77.761394,81
1087.150241,22.648322,88.4431525,61
750.085237,23.258447,77.44113,22
1000,18.488418,73.871152,85
1593.272848,28.9196,76.8972,72
950.0542888,26.936483,75.839212,35
951.1077158,28.44414,77.465898,24.9
1500,18.5438,73.9438,75
1885.197562,30.66486,76.706107,95.9
1240.096452,30.662283,76.822397,36
1415.428167,19.32,84.78,40
1240.221332,20.75,78.61667,65
812.9346942,24.69028,78.41889,90
1647.898929,28.537227,77.370417,120
1200.05275,19.2836,72.8675,91
1434.901878,13.0583,77.5732,68
1215.168657,12.863386,74.869779,58
960.0180709,13.09,80.27,85
2295.492487,30.696627,76.693764,110
1000,17.638457,83.124941,19.5
1764.446405,12.8855,77.5638,160
1242.043161,12.86,77.786,80
800,25.30694,83.00611,26
850.1594049,21.765,72.13694,24
450.0281268,28.432682,77.322604,24
678.119349,18.75,73.08,30
1844.28929,12.96991,77.59796,140
1015.123265,24.69028,78.41889,49
932.8358209,26.900926,75.775927,25
1654.575538,26.696758,90.513797,130
470.388649,18.5823,73.983,30.5
1910.04313,30.662283,76.822397,62
1179.673321,12.91,77.48,39
1025.056948,21.56128,74.21238,54
2200.220022,30.594843,76.84983,60
599.1611744,26.900926,75.775927,20
1100.060277,19.30405,72.813559,73
1256.862179,13.055985,77.622157,87
1355.199135,12.265026,76.62469,75.2
1033.295063,21.706242,73.017227,45
1304.052997,19.1145,72.8712,250
1400.124456,18.5956,73.7981,90
800,19.049214,73.072916,81
2169.854166,19.1615,72.8731,430
569.1056911,9.967,76.2998,28
620.0455223,19.216097,72.821721,79
730.1808067,22.759741,75.889532,21
1075.268817,16.494167,80.598886,34
1184.090909,11.026678,76.903583,52.1
1100,23.694909,86.939424,22
1640.28777,28.66667,77.41667,57
715.0518413,26.88,75.8057,20
564.2633229,26.773189,75.61191,9
1500.375094,23.185756,77.498465,40
750.1875469,21.7,72.96667,20
515.6445557,28.38016,77.369936,20.6
1037.79296,28.59863,77.333939,120
574.0393627,28.406388,77.342588,24.5
1179.813594,12.327102,76.586441,51.9
83212.07712,18.627,73.7829,9150
1147.028154,22.54111,88.33778,55
1353.236607,28.5041,77.381557,48.5
1688.235294,20.26444,85.82806,57.4
1900.538486,25.44862,78.56962,60
3486.055777,30.654128,76.732427,140
819.1747573,11,76.96667,27
600,15.62,73.767,33
1199.878493,12.88784,77.654131,79
1079.830312,28.560719,77.386208,56
1650.165017,28.579845,77.403693,70
1150.054765,28.9196,76.8972,63
1042.558737,19.124896,72.893503,280
2632.040709,13.0318,77.6583,150
2040.370977,28.394375,77.357227,74.8
796.5686275,15.292135,73.9621265,26
1080.050826,24.69028,78.41889,68
966.8508287,13.33222,74.74611,35
1600,16.47431,80.71281,62.4
820.0168209,19.186352,73.046893,39
1133.093525,28.542768,77.365736,63
1109.960041,18.988165,73.107044,75
620.048226,14.166198,77.810954,18
345.276221,18.651598,73.735448,34.5
1850.15989,21.143354,72.770931,81
1390.268123,17.677858,83.189346,28
1090.074584,12.864738,77.547489,76
1549.358123,26.832353,75.841749,35
993.1122858,27.16726,75.709505,62
665.1147323,23.15561,72.47241,20
1265.141319,28.506454,77.409568,47
925.1003121,19.283359,72.864964,83
1467.13615,12.86,77.786,100
1178.20324,23.329544,85.31537,48
580.6288032,24.69028,78.41889,22.9
416.6666667,24.69028,78.41889,63.1
650,24.69028,78.41889,32.5
1614.639397,15.376029,73.901143,60
418.9373297,19.2167,73.0833,36.9
1232.006225,13.061162,77.65703,95
711.4854073,24.69028,78.41889,49
1300.014445,26.906098,75.825254,450
600,23.15292,77.4794,36
1225.023139,19.083336,72.83666,450
2400,31.261414,75.589997,69
1215.132693,23.182972,72.611485,43.04
1200.171453,30.885469,75.844253,28
1017.604559,19.2836,72.8675,100
893.4869504,12.9053,80.1986,38
1079.754601,10.52,76.21,44
1200,28.9196,76.8972,75
2200.488998,24.395822,78.989627,90
5800.464037,26.901661,75.815245,500
2100.375857,28.63676,77.36315,95
550.1222494,12.843566,77.652108,18
1635.244325,12.976477,77.478073,85
537.0462456,18.5101,73.8141,54
650.0742942,30.712635,76.738319,35
708.7378641,18.637802,73.745912,36.5
1724,30.73528,76.79111,86.2
1165.02779,28.429614,77.481711,54.5
1537.9686,19.048403,72.88731,240
1296.17628,22.605438,88.422084,60
1100.173712,12.9816,77.6729,38
1250,20.100361,79.103607,45
810.3727715,22.72056,75.84722,15
853.2423208,25.879721,86.587391,25
685.1155293,18.96667,72.83333,25.5
976.1023225,26.900926,75.775927,29
1200,23.16083,77.46833,21
584.9665841,19.1615,72.8731,77.9
2190.026954,28.506454,77.409568,130
2124.372345,24.090195,87.990011,55
1295.824102,24.69028,78.41889,310
2200,17.815234,83.35818,66
525.0596659,12.732961,77.707059,22
1510.45701,22.271018,73.154216,39
1344.87686,12.9847,77.5491,160
500,24.23989,76.926836,16
1125.082727,12.934997,77.615857,85
450.1385042,21.17549,81.312773,6.5
1377.410468,28.634537,77.471342,45
929.4832073,19.1758,72.8643,150
727.9344859,19.2167,73.0833,32
810.0147275,28.255907,77.065858,33
1408.15719,30.696627,76.693764,47.3
1925.320887,30.382066,78.123734,66
1050.295858,28.552626,77.333948,35.5
8796.296296,26.955346,75.734793,19
2286.374134,12.836144,80.232993,99
1993.024415,28.66667,77.41667,120
674.9401263,12.822566,77.667346,31
1392.145369,19.957301,73.839897,95
1000,19.05871,72.89969,150
820.1202843,22.572598,88.412702,30
2645.082791,18.96,72.82,500
1492.537313,12.96991,77.59796,100
873.1082654,13.11389,77.59833,45
3087.563295,28.488415,77.285903,250
1200.063161,26.696758,90.513797,76
584.1803949,19.2361,72.8338,100
1150.012778,19.000869,73.118903,90
1780.014731,19.05871,72.89969,290
3086.980207,18.996305,72.827789,850
850.0772798,28.5041,77.381557,33
1220.232238,13.09873,77.83889,62
785.4545455,19.0167,72.8167,270
769.2307692,19.141644,72.842908,200
600,25.43679,81.83409,30
979.9118079,28.595305,77.347365,40
818.4851728,19.05871,72.89969,130
1146.025878,12.96991,77.59796,93
1502.057613,26.86056,80.91583,73
697.0849176,12.986987,77.736436,22
2247.611912,30.662283,76.822397,120
1305.109024,20.098413,79.10786,82
1860.672819,28.431862,77.351104,62.5
1000,26.8626,75.7633,25
1000,18.490075,73.968862,70
650.0742942,20.93333,77.75,17.5
493.3899906,18.5853,73.7413,41.8
820.035461,13.042089,80.124264,37
670.0167504,18.53,73.84,32
1357.019492,22.648322,88.4431525,55
523.5236633,19.2361,72.8338,150
1267.123288,13.0306,77.6485,92.5
1295.097132,28.577673,77.389781,70
1131.901132,18.714661,73.678196,49
495.378544,18.96,72.82,47.7
580.904098,19.1615,72.8731,110
900.0423549,24.090195,87.990011,85
2000,17.416255,78.492489,80
1230.046948,28.6221,77.3674,65.5
1250,28.553374,77.355611,45
1128.09856,19.049989,73.077321,76
749.2641156,19.18,72.96333,140
2000,26.82123,75.869526,150
1155.455423,30.662283,76.822397,35.9
1730.103806,30.662283,76.822397,65
833.6602589,24.69028,78.41889,170
2103.049422,28.537227,77.370417,180
831.1564949,22.5922,88.484911,35
1552.238806,12.885657,77.661476,130
1041.028781,26.900926,75.775927,34
1174.611535,26.154874,91.670312,44.6
1430.103683,28.44414,77.465898,40
1253.031528,18.5823,73.983,62
3500,19.01798,72.84476,1050
418.0213655,19.696531,72.767746,18
1316.261816,22.54111,88.33778,110
784.893116,19.255098,72.9815265,170
673.0065838,19.1758,72.8643,230
1232.126559,13.23,77.7,81
1200.120012,22.403867,88.470006,40
1160,11.946984,79.482298,52.2
1650.20477,12.9223,77.5532,68.5
847.0225873,12.865219,77.59036,33
1200.087279,27.204996,77.990474,55
505.0505051,19.0284965,73.3192845,12
1050.241272,13.010349,77.712151,37
830.1158301,18.658033,73.720121,43
2399.232246,17.68,83.02,25
1000,28.63676,77.36315,43.5
2500,28.560719,77.386208,180
1039.222259,10.10833,76.41667,31
1140.030114,50.817397,4.42145,53
650.0171057,24.395822,78.989627,19
1600,19.1759,72.9522,280
1424.409194,28.5041,77.381557,44
965.0495566,13.05,80.11,37
1190.06554,21.167998,79.112474,69
1538.602604,12.86,77.786,83.9
388.0392604,26.141158,91.744893,17
825.0825083,17.32808,76.85901,25
1076.015272,15.292135,73.9621265,62
1000,16.753034,80.729469,27
1341.021859,19.1145,72.8712,300
2575.87754,26.832353,75.841749,97.6
650.0171057,19.1955,72.8728,95
650.0072223,18.973908,73.025106,45
1000,9.9679,76.2843,45
1419.920651,12.944691,77.627863,68
1035.083896,22.491565,88.402473,95
1448.06338,26.955346,75.734793,32.9
147428.5714,30.73528,76.79111,5160
1607.951686,30.662283,76.822397,63.9
915.0746508,28.560719,77.386208,57
1102.414287,24.104891,78.820348,100
1338.376491,19.1955,72.8728,230
1113.043478,18.5993,73.7625,64
1356.6987,12.961,80.2409,120
1160.140874,12.9816,77.6729,56
1660.280971,26.91868,75.750399,78
1465.076661,20.098413,79.10786,86
895.166103,24.090195,87.990011,45
1219.89365,18.510418,73.781944,78
495.1261024,30.753067,76.800208,32
2718.868951,19.05871,72.89969,650
1025.056948,22.795922,86.216157,54
258.2138319,24.69028,78.41889,56.9
1503.358356,13.11389,77.59833,76.1
2080.443828,12.896796,77.5724,75
630.0114548,19.18,72.96333,66
720.0496586,19.283359,72.864964,58
950.0351865,18.96,72.82,54
1669.216859,12.973681,77.562904,120
820.4791598,19.218498,72.992114,100
847.7719493,19.18,72.96333,160
800,20.230195,85.816005,22
1920.438957,20.275267,85.862407,140
2298.850575,19.161955,72.839616,310
1365.187713,12.82,77.69,48
1160.862355,23.166495,72.63429,42
194.5945946,22.923869,86.305133,180
900,28.63676,77.36315,45
1849.635513,22.53028,88.33417,170
1150.251618,28.5216,77.3863,48
1437.28223,12.96991,77.59796,66
3850.641774,13.051,77.5962,330
1333.333333,22.483471,88.417711,44
925.4498715,26.928785,75.828002,18
750,22.337395,73.225215,24
1000,20.26444,85.82806,23
1115.030151,19.033956,73.075342,98
1320.211234,12.8706,77.6279,55
1255.119567,28.25,77.07,95
1090.750436,18.96667,72.83333,200
494.4152431,19.222101,72.988231,60.2
1400,18.5956,73.7981,91
625,19.2167,73.0833,43
1018.079691,18.539812,73.737678,58
1058.691193,18.96667,72.83333,160
1100,22.175748,75.582163,35.2
1370.071548,12.86,77.786,90
1508.523156,28.392385,77.035763,100
1059.322034,28.4729,77.0474,130
1464.128843,28.579004,77.431173,50
1778.629087,12.977042,77.595277,130
1641.038109,19.147866,72.932609,270
949.9024073,28.2102,76.8606,14.6
925.1101322,28.506454,77.409568,42
1023.973015,13.09,80.27,85
900.0225006,19.18,72.96333,120
1232.264845,30.662283,76.822397,46.9
1100.052383,12.9657,77.7188,63
5500.045834,24.69028,78.41889,2400
699.720112,21,77,35
1000,25.879721,86.587391,27
11263.15789,12.929162,77.629041,1070
965.0180941,12.925027,80.235348,40
1256.2025,19.1849,72.8347,200
1190.059503,28.587711,77.403123,68
1200.087279,21.17,72.83,55
950.0206526,16.719181,81.091941,23
1000,18.5956,73.7981,65
1224.007561,30.768683,76.650876,25.9
1620.145631,16.338,80.439059,53.4
2184.83723,30.662283,76.822397,100
2107.873528,12.86,77.786,170
8500.148753,19.139348,72.820458,2000
2200.220022,28.874383,77.113251,80
430.0335426,24.69028,78.41889,50
1139.240506,26.905623,81.1231,18.9
1239.362142,19.014858,72.8662,300
1450,12.923762,77.736688,58
2400,19.124896,72.893503,840
652.6806527,22.675548,88.352674,16.8
1310.043668,30.662283,76.822397,45
749.8986623,21.01667,75.56667,37
1412.57189,22.54111,88.33778,140
600.1091107,27.119087,75.605283,11
1466.27566,19.18,72.96333,140
1332.55814,13.055985,77.622157,57.3
1251.390434,18.5101,73.8141,180
560.1659751,21,77,13.5
1050.030883,22.5041,88.3904,34
611.5057152,19.2361,72.8338,130
1100,16.531879,80.670951,38.5
517.9345684,19.1759,72.9522,65.7
1865.030675,21.12359,72.804292,76
2666.666667,12.96991,77.59796,640
1785.434612,17.80268,83.356136,68.4
1693.070504,12.96991,77.59796,140
2800.466744,24.617977,73.708104,120
993.9959973,26.900926,75.775927,29.8
800,28.6496,77.402621,21
554.5981513,19.2167,73.0833,35.4
2528.199144,26.900926,75.775927,130
1549.833095,28.9196,76.8972,65
470.0162075,18.669919,73.853723,29
1464.002756,15.550351,73.805282,85
616.089613,32.029726,75.388008,12.1
15901.06007,17.546483,78.480303,45
1622.324465,12.90015,80.22791,81.1
1520.462896,18.58584,73.471734,360
987.2611465,13.09,80.27,46.5
1243.91563,12.327102,76.586441,46
1000,13.11389,77.59833,40
2137.513359,28.558047,77.392752,120
1450.163399,28.63676,77.36315,71
778.0703854,19.18,72.96333,130
1300.202254,12.8458,77.6727,45
1120.041483,28.381971,77.347688,43.2
630.0452845,18.442587,73.829832,32
1212.250106,12.735182,77.091352,57
1077.816492,12.96991,77.59796,46.4
1784.753363,26.91667,75.86667,59.7
1110.574602,28.162032,76.811066,23
1000,26.225345,78.156295,20.5
2242.794426,19.062792,72.85551,940
1748.948417,22.491565,88.402473,79
1100.187266,17.737508,83.227514,47
1050.105011,12.96991,77.59796,35
1450.577664,30.662283,76.822397,33.9
1080.175303,30.662283,76.822397,41.9
1456.071076,13.09,80.27,59
482.2198276,19.890762,74.473091,17.9
